Citation	wID	1830	1837	1840	1841	1879	1920
4 Nephi 1:9	21.01	⌴
4 Nephi 1:9	22	not
4 Nephi 1:9	22.01	⌴
4 Nephi 1:9	23	be
4 Nephi 1:9	23.01	⌴
4 Nephi 1:9	24	renewed
4 Nephi 1:9	24.01	.
4 Nephi 1:10	1	And
4 Nephi 1:10	1.01	⌴
4 Nephi 1:10	2	now
4 Nephi 1:10	2.01	⌴
4 Nephi 1:10	3	behold
4 Nephi 1:10	3.01	⌴
4 Nephi 1:10	4	it
4 Nephi 1:10	4.01	⌴
4 Nephi 1:10	5	came
4 Nephi 1:10	5.01	⌴
4 Nephi 1:10	6	to
4 Nephi 1:10	6.01	⌴
4 Nephi 1:10	7	pass
4 Nephi 1:10	7.01	⌴
4 Nephi 1:10	8	that
4 Nephi 1:10	8.01	⌴
4 Nephi 1:10	9	the
4 Nephi 1:10	9.01	⌴
4 Nephi 1:10	10	people
4 Nephi 1:10	10.01	⌴
4 Nephi 1:10	11	of
4 Nephi 1:10	11.01	⌴
4 Nephi 1:10	12	Nephi
4 Nephi 1:10	12.01	⌴
4 Nephi 1:10	13	did
4 Nephi 1:10	13.01	⌴
4 Nephi 1:10	14	wax
4 Nephi 1:10	14.01	⌴
4 Nephi 1:10	15	strong
4 Nephi 1:10	15.01	,
4 Nephi 1:10	15.02	⌴
4 Nephi 1:10	16	and
4 Nephi 1:10	16.01	⌴
4 Nephi 1:10	17	did
4 Nephi 1:10	17.01	⌴
4 Nephi 1:10	18	multiply
4 Nephi 1:10	18.01	⌴
4 Nephi 1:10	19	exceeding
4 Nephi 1:10	19.01	⌴
4 Nephi 1:10	20	fast
4 Nephi 1:10	20.01	,
4 Nephi 1:10	20.02	⌴
4 Nephi 1:10	21	and
4 Nephi 1:10	21.01	⌴
4 Nephi 1:10	22	became
4 Nephi 1:10	22.01	⌴
4 Nephi 1:10	23	an
4 Nephi 1:10	23.01	⌴
4 Nephi 1:10	24	exceeding
